id;filename;text;augmentation_type;difficulté_verbalisation;
323_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, selon notre esprit pour nous, enfin.;translation;;
324_contextual;Entretien 01 24.10.03 02_traitement_A;Dommage que lui, il en'a pas dit photo.;contextual;0.0;
324_original;Entretien 01 24.10.03 02_traitement_A;Parce que lui, il n'a pas de conscience.;original;0.0;
324_swap;Entretien 01 24.10.03 02_traitement_A;Parce lui que, il n ' a pas de. conscience;swap;0.0;
324_translation;Entretien 01 24.10.03 02_traitement_A;Parce qu'il n'a pas de conscience.;translation;0.0;
325_contextual;Entretien 01 24.10.03 02_traitement_A;Je rappelle que nos toutes nouvelles maisons, on retrouve ça.;contextual;0.0;
325_original;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes les étapes, on retrouve ça.;original;0.0;
325_swap;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes étapes les, retrouve on ça.;swap;0.0;
325_translation;Entretien 01 24.10.03 02_traitement_A;Je pense qu'à toutes les étapes, on peut le retrouver.;translation;0.0;
326_contextual;Entretien 01 24.10.03 02_traitement_A;Car oui mon service, c' ‘ application existe dans tous les corps de métier.;contextual;0.0;
326_original;Entretien 01 24.10.03 02_traitement_A;Et à mon avis, c'est ça aussi dans tous les corps de métier.;original;0.0;
326_swap;Entretien 01 24.10.03 02_traitement_A;Et avis à mon, c est ' ça aussi dans les tous métier corps de.;swap;0.0;
326_translation;Entretien 01 24.10.03 02_traitement_A;Et je pense que c'est le cas dans toutes les professions.;translation;0.0;
327_contextual;Entretien 01 24.10.03 02_traitement_A;De toute part, dès si'on dégrade plusieurs matière vivante sans lui donner un sens éducatif ou artistique, dès le moment où ce transforme une matière, finalement, on leur fait devenir.;contextual;0.0;
327_original;Entretien 01 24.10.03 02_traitement_A;De toute façon, dès qu'on transforme une matière première pour lui donner un sens technique ou artistique, dès le moment où on transforme une matière, finalement, on la fait vivre.;original;0.0;
327_swap;Entretien 01 24.10.03 02_traitement_A;De façon toute, dès qu ' on transforme une première matière pour lui donner un technique sens artistique ou dès, le moment où on une transforme matière finalement, on fait, la vivre.;swap;0.0;
327_translation;Entretien 01 24.10.03 02_traitement_A;Quand on transforme une matière première pour lui donner un sens technique ou artistique, on la laisse vivre quand on transforme une matière.;translation;0.0;
328_contextual;Entretien 01 24.10.03 02_traitement_A;Il y a grandchose de révolutionnaire à cette proposition.;contextual;0.0;
328_original;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de particulier à cette étape.;original;0.0;
328_swap;Entretien 01 24.10.03 02_traitement_A;Y il quelque a de chose à particulier cette étape.;swap;0.0;
328_translation;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de spécial dans cette phase.;translation;0.0;
329_contextual;Entretien 01 24.10.03 02_traitement_A;Télécharger.;contextual;0.0;
329_original;Entretien 01 24.10.03 02_traitement_A;Oui.;original;0.0;
329_swap;Entretien 01 24.10.03 02_traitement_A;. oui;swap;0.0;
329_translation;Entretien 01 24.10.03 02_traitement_A;Oui.;translation;0.0;
32_contextual;Entretien 01 24.10.03 01_traitement_A;C'était tellement différent ma façon de faire.;contextual;0.0;
32_original;Entretien 01 24.10.03 01_traitement_A;C'était très ouvrier comme façon de faire.;original;0.0;
32_swap;Entretien 01 24.10.03 01_traitement_A;' c ouvrier était très comme façon de faire.;swap;0.0;
32_translation;Entretien 01 24.10.03 01_traitement_A;C'était très tenace comme on le fait.;translation;0.0;
330_contextual;Entretien 01 24.10.03 02_traitement_A;Parce Que' intelligent et a finalement, là, cet immense d'esprit.;contextual;0.0;
330_original;Entretien 01 24.10.03 02_traitement_A;Parce qu'il y a aussi, là, cet état d'esprit.;original;0.0;
330_swap;Entretien 01 24.10.03 02_traitement_A;Parce qu ' il y a aussi, là, état cet ' d. esprit;swap;0.0;
330_translation;Entretien 01 24.10.03 02_traitement_A;Parce qu'il y a aussi cette attitude.;translation;0.0;
331_contextual;Entretien 01 24.10.03 02_traitement_A;Mais cet incapable d' amour engendre l' ....;contextual;0.0;
331_original;Entretien 01 24.10.03 02_traitement_A;Mais cet état d'esprit de l'artisan.;original;0.0;
331_swap;Entretien 01 24.10.03 02_traitement_A;Cet mais état d de ' l esprit ' artisan.;swap;0.0;
331_translation;Entretien 01 24.10.03 02_traitement_A;Mais cette attitude de l'artisan.;translation;0.0;
332_contextual;Entretien 01 24.10.03 02_traitement_A;Mais si on apprécie le produit dans toute sa globalité, à ma base, je' presque pareil.;contextual;0.0;
332_original;Entretien 01 24.10.03 02_traitement_A;Mais si on prend le verre dans toute sa splendeur, à la base, c'est pareil.;original;0.0;
332_swap;Entretien 01 24.10.03 02_traitement_A;On mais si prend le verre toute dans sa, splendeur à la base, c ' est pareil.;swap;0.0;
332_translation;Entretien 01 24.10.03 02_traitement_A;Mais si vous prenez le verre dans toute sa splendeur, c'est la même chose à la base.;translation;0.0;
333_contextual;Entretien 01 24.10.03 02_traitement_A;'est vraiment grand- .....;contextual;0.0;
333_original;Entretien 01 24.10.03 02_traitement_A;C'est pas grand-chose.;original;0.0;
333_swap;Entretien 01 24.10.03 02_traitement_A;' c est grand pas chose -.;swap;0.0;
333_translation;Entretien 01 24.10.03 02_traitement_A;Ce n'est pas grand-chose.;translation;0.0;
334_contextual;Entretien 01 24.10.03 02_traitement_A;Et ce jour, on s transforme.;contextual;0.0;
334_original;Entretien 01 24.10.03 02_traitement_A;Et le verre, on le transforme.;original;0.0;
334_swap;Entretien 01 24.10.03 02_traitement_A;Le et verre, on transforme. le;swap;0.0;
334_translation;Entretien 01 24.10.03 02_traitement_A;Et le verre est transformé.;translation;0.0;
335_contextual;Entretien 01 24.10.03 02_traitement_A;Et ensuite, nous, vitchonsillistes, on vient, notre fin en chaîne, le photographier ou le sertyer afin le ramener en forme.;contextual;0.0;
335_original;Entretien 01 24.10.03 02_traitement_A;Et ensuite, nous, vitraillistes, on vient, en fin de chaîne, le découper et le sertir et le mettre en lumière.;original;0.0;
335_swap;Entretien 01 24.10.03 02_traitement_A;Ensuite et, nous, vitraillistes, vient on, en fin de le chaîne, découper et le le sertir et mettre en lumière.;swap;0.0;
335_translation;Entretien 01 24.10.03 02_traitement_A;Et puis, Vitrailisten, on arrive au bout de la chaîne, et on le coupe et on le sert et on l'allume.;translation;0.0;
336_contextual;Entretien 01 24.10.03 02_traitement_A;Pas qu' à la mine, c'est quelques oxydes et presque' billes de sable.;contextual;0.0;
336_original;Entretien 01 24.10.03 02_traitement_A;Alors qu'à la base, c'est des oxydes et c'est du sable.;original;0.0;
336_swap;Entretien 01 24.10.03 02_traitement_A;Qu alors ' à la, c base ' est oxydes des et c ' du sable est.;swap;0.0;
336_translation;Entretien 01 24.10.03 02_traitement_A;Mais au début, ce sont des oxydes et du sable.;translation;0.0;
337_contextual;Entretien 01 24.10.03 02_traitement_A;«, elle.;contextual;0.0;
337_original;Entretien 01 24.10.03 02_traitement_A;Enfin, voilà.;original;0.0;
337_swap;Entretien 01 24.10.03 02_traitement_A;, enfin. voilà;swap;0.0;
337_translation;Entretien 01 24.10.03 02_traitement_A;Je veux dire, c'est ça.;translation;0.0;
338_contextual;Entretien 01 24.10.03 02_traitement_A;Je trouver'en trouvais plus trouvé la comp désolé.;contextual;0.0;
338_original;Entretien 01 24.10.03 02_traitement_A;Je n'en ai plus trop la compo.;original;0.0;
338_swap;Entretien 01 24.10.03 02_traitement_A;Je ' n ai en plus trop compo la.;swap;0.0;
338_translation;Entretien 01 24.10.03 02_traitement_A;Je n'en ai plus beaucoup.;translation;0.0;
339_contextual;Entretien 01 24.10.03 02_traitement_A;Il suffirait ensuite je fasse gaffe à ton que tu dis.;contextual;0.0;
339_original;Entretien 01 24.10.03 02_traitement_A;Il faut que je fasse gaffe à ce que je dis.;original;0.0;
339_swap;Entretien 01 24.10.03 02_traitement_A;Il je faut que fasse ce gaffe à que je dis.;swap;0.0;
339_translation;Entretien 01 24.10.03 02_traitement_A;Je dois faire attention à ce que je dis.;translation;0.0;
33_contextual;Entretien 01 24.10.03 01_traitement_A;D;contextual;0.0;
33_original;Entretien 01 24.10.03 01_traitement_A;Voilà;original;0.0;
33_swap;Entretien 01 24.10.03 01_traitement_A;Voilà;swap;0.0;
33_translation;Entretien 01 24.10.03 01_traitement_A;Tiens.;translation;0.0;
340_contextual;Entretien 01 24.10.03 02_traitement_A;Demain c' exactement pareil.;contextual;1.0;
340_original;Entretien 01 24.10.03 02_traitement_A;Mais c'est pareil.;original;1.0;
340_swap;Entretien 01 24.10.03 02_traitement_A;Mais ' c pareil est.;swap;1.0;
340_translation;Entretien 01 24.10.03 02_traitement_A;Mais c'est la même chose.;translation;1.0;
341_contextual;Entretien 01 24.10.03 02_traitement_A;Conclusion, effectivement, la coupe de verre, le moyenmier gros plomb, c'est mieux.;contextual;0.0;
341_original;Entretien 01 24.10.03 02_traitement_A;Effectivement, oui, la coupe de verre, le sertissage au plomb, c'est pareil.;original;0.0;
341_swap;Entretien 01 24.10.03 02_traitement_A;Effectivement, oui, coupe la de verre, plomb le sertissage au, ' est c pareil.;swap;0.0;
341_translation;Entretien 01 24.10.03 02_traitement_A;Oui, la coupe en verre, la couche de plomb est la même.;translation;0.0;
342_contextual;Entretien 01 24.10.03 02_traitement_A;du poivre, on va l'extraire, sans le laisser cuire, on va ensuite couler, puis va lui donner une forme.;contextual;0.0;
342_original;Entretien 01 24.10.03 02_traitement_A;Le plomb, on va l'extraire, on va le transformer, on va le couler, on va lui donner une forme.;original;0.0;
342_swap;Entretien 01 24.10.03 02_traitement_A;Le plomb, on l va extraire ', va le on transformer, on va couler le, va on une lui donner forme.;swap;0.0;
342_translation;Entretien 01 24.10.03 02_traitement_A;Le plomb, on le sort, on le transforme, on le verse, on lui donne une forme.;translation;0.0;
343_contextual;Entretien 01 24.10.03 02_traitement_A;C' Est lui qui le permettre de faire en sorte que ces fenêtres tiennent, et tu vitraux soient fermés pendant quinze siècles.;contextual;0.0;
343_original;Entretien 01 24.10.03 02_traitement_A;C'est lui qui va permettre de faire en sorte que nos verres tiennent, que nos vitraux soient là pendant des siècles.;original;0.0;
343_swap;Entretien 01 24.10.03 02_traitement_A;C ' qui est lui va permettre de faire en sorte nos que tiennent verres, vitraux nos que soient là pendant siècles des.;swap;0.0;
343_translation;Entretien 01 24.10.03 02_traitement_A;Il s'assurera que nos verres tiennent que nos fenêtres sont là pendant des siècles.;translation;0.0;
344_contextual;Entretien 01 24.10.03 02_traitement_A;Donc, une étape à plusieurs sens.;contextual;0.0;
344_original;Entretien 01 24.10.03 02_traitement_A;Donc, chaque étape a son sens.;original;0.0;
344_swap;Entretien 01 24.10.03 02_traitement_A;Donc, chaque étape son a sens.;swap;0.0;
344_translation;Entretien 01 24.10.03 02_traitement_A;Chaque étape a son sens.;translation;0.0;
345_contextual;Entretien 01 24.10.03 02_traitement_A;Ah, oui.;contextual;0.0;
345_original;Entretien 01 24.10.03 02_traitement_A;Oui, évidemment.;original;0.0;
345_swap;Entretien 01 24.10.03 02_traitement_A;, oui. évidemment;swap;0.0;
345_translation;Entretien 01 24.10.03 02_traitement_A;Oui, bien sûr.;translation;0.0;
346_contextual;Entretien 01 24.10.03 02_traitement_A;J'ai un peu du toc, je sais, où placer plusieurs métaphores quand je peux parce qui ça permet, je pense, aux sujets d'avoir  général concrets et penser leur montrer.;contextual;0.0;
346_original;Entretien 01 24.10.03 02_traitement_A;J'ai un peu ce toc, je crois, de placer des métaphores quand je peux parce que ça permet, je pense, aux gens d'avoir des généralités et de leur parler.;original;0.0;
346_swap;Entretien 01 24.10.03 02_traitement_A;J ' un ai peu toc ce, crois je, de placer des métaphores quand peux je ça parce permet que, pense je, aux d gens ' avoir des généralités de et leur parler.;swap;0.0;
346_translation;Entretien 01 24.10.03 02_traitement_A;Je crois que j'arrête les métaphores si je peux, parce que ça permet aux gens d'avoir des opinions générales et de leur parler.;translation;0.0;
347_contextual;Entretien 01 24.10.03 02_traitement_A;Et là, pour penser qui et des c' histoire de deuxième peinture, finalement, ce'est un peu de la folie.;contextual;0.0;
347_original;Entretien 01 24.10.03 02_traitement_A;Et là, pour ce qui est de l'étape de la peinture, finalement, c'est un peu de la cuisine.;original;0.0;
347_swap;Entretien 01 24.10.03 02_traitement_A;Et là, qui pour est ce l de ' de étape la, peinture finalement c, ' est un peu la de cuisine.;swap;0.0;
347_translation;Entretien 01 24.10.03 02_traitement_A;Et maintenant, en ce qui concerne le niveau de la peinture, c'est enfin un peu de cuisine.;translation;0.0;
348_contextual;Entretien 01 24.10.03 02_traitement_A;Donc, on mets des ingrédients variés donc les mélange.;contextual;0.0;
348_original;Entretien 01 24.10.03 02_traitement_A;Donc, on a des ingrédients et on les transforme.;original;0.0;
348_swap;Entretien 01 24.10.03 02_traitement_A;, donc a on des et ingrédients on les. transforme;swap;0.0;
348_translation;Entretien 01 24.10.03 02_traitement_A;Donc on a des ingrédients et on les transforme.;translation;0.0;
349_contextual;Entretien 01 24.10.03 02_traitement_A;M'est exactement l' effet de la mode, quoi, de demander le matière premières et de faire quelque chose a cette fin.;contextual;0.0;
349_original;Entretien 01 24.10.03 02_traitement_A;C'est tout l'art de la cuisine, quoi, de prendre des matières premières et de faire quelque chose à la fin.;original;0.0;
349_swap;Entretien 01 24.10.03 02_traitement_A;C ' tout est l art ' de la cuisine, quoi, de matières prendre des premières et de quelque faire à chose fin la.;swap;0.0;
