filename;text;word_count;note_bert_intimité;note_bert_fertilité du language;note_bert_fluidité;note_bert_émotions;note_bert_imaginaire;note_bert_ expert;note_bert_Vulnerable;note_bert_difficulté verbalisation;cluster;residual
Entretien 01 25.03.27 02_traitement_A;C'est-à-dire qu'une fois que la pièce est sortie du four, en fait, nous, en tant qu'apprentis, on va assez peu toucher les pièces en verre parce que c'est des cuissons qui sont très longues.;34;5.76;4.57;3.29;1.52;2.5;6.46;0.94;1.49;1.0;0.22960000000000225
Entretien 01 25.03.27 02_traitement_A;Donc, si jamais on casse une pièce, il faut la refaire cuire pendant trois semaines.;15;2.81;1.24;1.89;0.79;0.7;4.34;2.51;3.51;0.0;0.5116
Entretien 01 25.03.27 02_traitement_A;Il perd beaucoup d'argent, surtout que c'est une petite entreprise.;10;4.06;1.11;1.46;2.1;1.03;3.66;1.09;1.02;3.0;-0.15190000000000303
Entretien 01 25.03.27 02_traitement_A;On est trois.;3;3.34;0.69;0.8;0.8;0.91;1.41;0.73;0.71;0.0;0.8265999999999996
Entretien 01 25.03.27 02_traitement_A;Donc, on n'a pas non plus 150 pièces qui sortent.;10;2.39;0.62;0.97;0.95;1.54;2.22;1.84;2.04;4.0;-0.25969999999999605
Entretien 01 25.03.27 02_traitement_A;Donc, le travail du verre sur le polissage, tout ça, ça, c'est des choses qui vont être plus mon patron qui va le faire ou son employé.;27;3.29;2.89;2.09;1.19;1.06;5.51;1.49;1.54;2.0;-0.47850000000000037
Entretien 01 25.03.27 02_traitement_A;Après, j'en ai déjà fait.;5;5.7;0.52;0.69;2.51;1.0;0.09;1.0;0.92;3.0;1.2473999999999972
Entretien 01 25.03.27 02_traitement_A;Ça, c'est des choses que je n'arrive pas encore à avoir.;11;4.7;1.22;2.23;2.7;2.55;3.12;1.14;1.47;3.0;0.03750000000000675
Entretien 01 25.03.27 02_traitement_A;Mais c'est des gestes qui sont assez impressionnants, qu'on les a.;11;5.07;2.46;3.62;1.64;2.28;5.85;3.6;1.72;2.0;0.11540000000000461
Entretien 01 25.03.27 02_traitement_A;On a l'impression que c'est facile, mais en fait, non.;10;6.85;1.67;2.87;1.72;1.59;4.31;3.12;1.78;1.0;1.0401999999999916
Entretien 01 25.03.27 02_traitement_A;C'est tout ce qui est sur le polissage.;8;3.31;0.66;0.57;0.86;1.09;3.73;0.86;1.29;4.0;0.2842999999999991
Entretien 01 25.03.27 02_traitement_A;Dans le polissage, la machine à bandes, par exemple, c'est une machine avec une grande bande qui tourne comme ça.;20;1.06;3.42;1.25;0.4;1.23;4.96;0.83;1.32;0.0;-0.7880000000000011
Entretien 01 25.03.27 02_traitement_A;Et on va venir mettre la pièce dessus pour la diminuer, en fait.;13;4.44;2.3;2.42;1.41;1.19;5.55;2.26;2.25;2.0;0.13070000000000093
Entretien 01 25.03.27 02_traitement_A;Et donc, la descente des grains.;6;2.93;0.59;0.91;0.59;1.16;2.09;0.88;0.87;0.0;0.1535999999999964
Entretien 01 25.03.27 02_traitement_A;Et puis, des fois, il y a un geste qui m'a appris et que j'ai pu faire ici, mais que je ne fais pas à mon atelier, parce que c'est encore une fois des grandes pièces.;36;6.18;2.82;2.58;2.75;4.69;7.07;1.36;0.99;1.0;0.33720000000000017
Entretien 01 25.03.27 02_traitement_A;C'est en fait, sur cette machine à bandes, il y a du coup le côté où souvent on travaille, le côté qui est dur.;24;4.07;2.63;1.44;0.75;1.04;5.6;0.88;0.93;0.0;0.526900000000003
Entretien 01 25.03.27 02_traitement_A;Et on a un côté plus mou, en fait, où la bande va venir, mais il n'y a rien derrière.;20;6.0;1.78;1.78;1.7;4.01;4.39;2.11;1.3;3.0;0.8315999999999972
Entretien 01 25.03.27 02_traitement_A;Donc, forcément, en fait, c'est pour adoucir les pièces, pour adoucir les angles.;13;2.85;1.85;2.45;1.16;1.64;4.67;2.26;2.49;4.0;-0.18650000000000144
Entretien 01 25.03.27 02_traitement_A;Il vient en haut de la pièce, de la bande, avec sa pièce, faire des à-coups comme ça, un petit peu circulaires, pour pouvoir arrondir tous les angles.;28;2.74;2.89;2.06;1.0;2.01;5.42;1.82;1.29;4.0;-0.4929000000000041
Entretien 01 25.03.27 02_traitement_A;Et du coup, ça fait une pièce ronde, complètement lisse.;10;3.01;1.13;1.06;0.76;0.89;3.48;1.24;0.83;0.0;0.37730000000000263
Entretien 01 25.03.27 02_traitement_A;On ne voit plus les arrêts de la bande qui font du coup des traits.;15;3.52;0.79;1.13;0.8;1.64;3.17;1.77;1.23;0.0;0.12680000000000113
Entretien 01 25.03.27 02_traitement_A;Et ça, c'est assez impressionnant.;5;6.0;1.41;1.58;1.9;2.45;3.88;3.08;1.29;1.0;0.30390000000000317
Entretien 01 25.03.27 02_traitement_A;J'ai réessayé, je me demandais, mais est-ce que ça marche vraiment ?;12;4.86;0.98;1.1;4.37;0.97;1.07;2.39;1.79;1.0;-0.013500000000004064
Entretien 01 25.03.27 02_traitement_A;Là, j'avais une pièce à faire comme ça, qui est assez ronde.;12;4.56;1.83;1.21;0.99;1.5;4.8;0.98;0.72;2.0;0.735599999999998
Entretien 01 25.03.27 02_traitement_A;Et j'ai essayé et ça marche plutôt bien.;8;4.95;0.99;0.97;2.54;1.06;2.22;2.16;1.29;3.0;0.1891000000000025
Entretien 01 25.03.27 02_traitement_A;Donc ça, c'est vrai que j'étais fier d'avoir appris.;9;5.28;1.38;1.95;3.93;1.3;3.25;3.39;1.75;1.0;-0.08599999999999053
Entretien 01 25.03.27 02_traitement_A;Il n'y a pas de nom.;6;3.65;1.21;1.12;1.05;1.17;1.75;1.97;0.99;4.0;0.041500000000001425
Entretien 01 25.03.27 02_traitement_A;C'est un peu quelque chose de...;6;4.57;0.89;1.37;2.79;3.17;0.52;4.64;2.83;3.0;-0.2032999999999987
Entretien 01 25.03.27 02_traitement_A;C'est du polissage.;3;2.36;0.74;0.64;0.92;0.98;2.73;1.21;0.89;4.0;0.009699999999995157
Entretien 01 25.03.27 02_traitement_A;Après, ce geste en particulier n'a pas de nom, non.;10;3.84;0.71;0.85;1.3;0.91;2.98;2.79;1.11;4.0;0.13510000000000488
Entretien 01 25.03.27 02_traitement_A;C'est un petit peu une invention de...;7;3.4;1.11;1.2;2.03;2.33;1.2;2.78;2.64;3.0;-0.3644999999999978
Entretien 01 25.03.27 02_traitement_A;C'est ça, sur la machine à bande, oui.;8;1.08;0.84;0.69;0.61;0.91;2.33;0.57;0.92;0.0;-1.1508999999999991
Entretien 01 25.03.27 02_traitement_A;Qui fait du...;3;4.0;0.8;1.19;2.11;1.9;0.35;1.41;2.46;3.0;-0.16719999999999935
Entretien 01 25.03.27 02_traitement_A;En fait, ça permet de casser les angles.;8;1.79;1.47;1.62;0.56;1.53;3.97;2.7;1.63;0.0;-0.49459999999999926
Entretien 01 25.03.27 02_traitement_A;D'avoir des angles...;3;2.72;1.25;1.89;1.54;1.96;0.54;2.02;2.31;3.0;-1.2284000000000006
Entretien 01 25.03.27 02_traitement_A;Parce qu'en fait, sur une machine à bande, quand on polit les pièces, forcément, quelque chose de rond...;18;4.26;1.83;3.03;1.53;3.48;1.82;2.36;2.12;2.0;-0.24479999999999524
Entretien 01 25.03.27 02_traitement_A;On va partir d'un...;4;3.82;1.23;1.5;2.71;2.08;0.58;1.93;2.02;3.0;-0.19129999999999603
Entretien 01 25.03.27 02_traitement_A;Si on prend une pièce brute, on va partir d'un carré.;11;1.69;1.1;1.04;0.68;1.01;2.56;1.01;0.62;0.0;-0.7794000000000012
Entretien 01 25.03.27 02_traitement_A;Imaginons, on va casser les angles.;6;1.64;1.11;1.43;0.95;1.45;1.89;1.4;0.96;4.0;-0.8317999999999965
Entretien 01 25.03.27 02_traitement_A;Puis recasser tous les angles.;5;3.81;1.59;1.8;0.91;1.85;2.93;2.32;3.22;2.0;0.1469999999999989
Entretien 01 25.03.27 02_traitement_A;Jusqu'à avoir quelque chose d'à peu près rond.;8;4.63;1.25;1.43;1.58;2.4;1.98;4.17;1.22;3.0;-0.1416999999999966
Entretien 01 25.03.27 02_traitement_A;Mais une fois ça fait, on va quand même avoir des traits.;12;4.3;2.7;2.35;2.42;1.86;2.23;2.41;1.07;1.0;-1.0435999999999988
Entretien 01 25.03.27 02_traitement_A;Tous les angles ne seront pas parfaitement cassés.;8;2.46;0.73;1.16;0.81;1.33;2.19;2.87;1.9;0.0;-0.347900000000001
Entretien 01 25.03.27 02_traitement_A;Donc c'est là où on vient faire ce geste.;9;4.63;1.26;1.3;1.57;0.87;6.1;4.07;3.9;3.0;-0.01739999999999764
Entretien 01 25.03.27 02_traitement_A;Et du coup, ça va permettre d'effacer toutes les arrêtes.;10;3.72;0.79;1.83;0.96;1.45;2.75;2.86;1.42;4.0;-0.0054000000000051784
Entretien 01 25.03.27 02_traitement_A;OK, je comprends.;3;2.84;1.08;1.19;1.27;1.55;0.92;1.63;1.25;4.0;-0.39169999999999794
Entretien 01 25.03.27 02_traitement_A;Alors...;1;3.76;0.62;1.19;2.04;1.72;0.0;1.54;2.0;3.0;0.016100000000004666
Entretien 01 25.03.27 02_traitement_A;Déjà...;1;3.57;1.02;0.96;3.18;1.7;0.0;1.46;1.95;3.0;-0.12889999999999624
Entretien 01 25.03.27 02_traitement_A;Comment je pourrais commencer ?;5;3.65;0.95;1.26;2.07;0.78;0.76;2.1;2.5;3.0;0.048400000000001775
Entretien 01 25.03.27 02_traitement_A;Je commence par l'allumage de la bande, genre ?;9;3.99;0.89;0.69;1.48;1.12;2.21;1.84;1.67;3.0;0.15780000000000172
Entretien 01 25.03.27 02_traitement_A;Jusqu'à là ?;3;3.81;0.7;0.76;2.01;0.86;0.02;1.38;1.65;3.0;0.011999999999998678
Entretien 01 25.03.27 02_traitement_A;Déjà, on allume la bande, forcément.;6;3.59;0.87;1.02;0.8;1.07;1.33;1.54;0.88;0.0;0.3755000000000024
Entretien 01 25.03.27 02_traitement_A;Après, on vient mettre l'eau.;5;1.9;0.6;0.94;0.63;1.08;1.76;0.63;0.79;0.0;-0.3580000000000023
Entretien 01 25.03.27 02_traitement_A;Donc là, à ce moment-là, il faut bien gérer l'eau.;10;4.57;1.63;1.78;2.26;1.11;3.93;2.44;2.87;3.0;0.017700000000003158
Entretien 01 25.03.27 02_traitement_A;Parce que si on en met trop, ça glisse trop.;10;6.15;2.06;2.73;2.15;3.78;0.72;2.53;1.16;1.0;0.049600000000006084
Entretien 01 25.03.27 02_traitement_A;On a de l'eau partout.;5;1.46;0.62;0.48;0.71;0.65;1.5;0.88;0.4;0.0;-0.24850000000000017
Entretien 01 25.03.27 02_traitement_A;Et si on n'en met pas assez, la pièce chauffe trop.;11;3.63;1.15;1.37;1.04;0.85;3.18;1.53;1.3;4.0;0.23150000000000315
Entretien 01 25.03.27 02_traitement_A;Et donc, elle casse.;4;4.51;1.18;1.24;0.7;1.67;2.56;1.47;1.79;2.0;0.5996000000000037
Entretien 01 25.03.27 02_traitement_A;Ça, c'est assez rapide.;4;3.9;1.47;1.45;1.37;1.89;1.89;1.39;1.09;2.0;-0.2371999999999974
Entretien 01 25.03.27 02_traitement_A;Moi, j'ai eu un peu de mal à apprendre ça.;10;5.04;1.95;1.2;4.38;0.69;2.76;2.8;1.21;1.0;-0.0003000000000055181
Entretien 01 25.03.27 02_traitement_A;Surtout que sur les vieilles machines comme ça...;8;2.12;0.69;1.17;1.38;1.77;1.67;0.55;2.63;4.0;-1.2650999999999986
Entretien 01 25.03.27 02_traitement_A;Forcément, l'eau est un petit peu...;6;3.01;0.81;1.28;1.41;2.51;0.97;2.39;2.69;4.0;-0.06599999999999628
Entretien 01 25.03.27 02_traitement_A;C'est lui qui a installé l'eau.;6;3.43;1.41;0.83;0.69;1.2;2.52;0.75;1.04;0.0;0.1238999999999959
Entretien 01 25.03.27 02_traitement_A;Donc, ce n'est pas non plus très précis.;8;3.7;0.69;1.0;2.27;1.28;1.9;4.23;3.98;3.0;-0.4275999999999964
Entretien 01 25.03.27 02_traitement_A;C'est un petit peu rudimentaire.;5;2.47;0.91;0.38;1.06;2.1;2.4;2.56;1.06;4.0;-0.5613000000000019
Entretien 01 25.03.27 02_traitement_A;Mais ça marche bien.;4;4.75;1.06;0.88;1.41;1.25;0.81;1.7;1.19;4.0;0.5351999999999997
Entretien 01 25.03.27 02_traitement_A;Donc, on ouvre l'eau.;4;2.39;0.84;0.93;0.52;0.76;1.8;0.85;1.19;0.0;0.23030000000000062
Entretien 01 25.03.27 02_traitement_A;On en met plus ou moins.;6;4.36;0.86;1.66;1.16;1.23;2.6;2.31;0.98;4.0;0.36419999999999897
Entretien 01 25.03.27 02_traitement_A;Donc, à ce moment-là, la bande tourne.;7;3.65;0.83;0.84;1.2;1.13;1.29;1.86;1.3;4.0;-0.09079999999999755
Entretien 01 25.03.27 02_traitement_A;On vient prendre la pièce.;5;3.25;1.45;1.14;1.07;0.86;3.16;1.14;1.12;4.0;-0.046800000000000175
Entretien 01 25.03.27 02_traitement_A;Donc, on a déjà fait à ce moment-là tout le façonnage.;11;4.28;0.61;0.77;2.24;0.76;4.01;1.75;1.57;3.0;0.9024000000000005
Entretien 01 25.03.27 02_traitement_A;Donc, on n'a plus de...;5;4.23;0.99;1.41;1.6;1.77;0.46;2.6;2.98;3.0;0.011599999999997834
Entretien 01 25.03.27 02_traitement_A;À ce moment-là, on n'a plus besoin de retirer de matière.;11;3.62;0.83;1.58;2.55;0.89;3.61;1.32;1.29;1.0;-0.8718999999999983
Entretien 01 25.03.27 02_traitement_A;Donc, il ne faut pas trop appuyer.;7;4.83;1.7;1.79;2.8;1.41;2.63;6.39;4.78;3.0;0.12000000000000277
Entretien 01 25.03.27 02_traitement_A;Sinon, on retire trop de matière.;6;3.75;1.06;1.09;1.13;1.04;0.99;1.4;0.96;4.0;-0.10880000000000001
Entretien 01 25.03.27 02_traitement_A;Donc, on a cette pièce-là.;5;3.54;0.64;0.72;1.35;0.72;1.55;2.38;1.42;4.0;-0.01770000000000138
Entretien 01 25.03.27 02_traitement_A;On vient la prendre.;4;3.44;1.23;1.15;0.93;1.1;2.87;1.21;1.17;4.0;0.21090000000000142
Entretien 01 25.03.27 02_traitement_A;La mettre sur, du coup, le haut de la bande.;10;4.21;1.22;1.28;0.72;1.25;3.13;1.95;1.71;0.0;0.43690000000000273
Entretien 01 25.03.27 02_traitement_A;C'est-à-dire qu'en fait, la partie qu'on travaille, d'habitude, c'est plutôt au niveau de la taille.;15;4.76;1.56;1.32;1.56;1.17;4.49;0.84;1.27;3.0;0.2969000000000044
Entretien 01 25.03.27 02_traitement_A;Parce que ça permet d'avoir moins de facilité, de pouvoir la poser sur sa hanche, si jamais c'est une pièce lourde.;21;5.01;3.9;3.58;1.84;3.01;3.11;1.42;1.33;1.0;-0.1635999999999962
Entretien 01 25.03.27 02_traitement_A;On travaille des pièces assez lourdes aussi.;7;1.52;1.33;1.44;0.92;1.13;4.42;1.61;0.98;0.0;-0.702800000000003
Entretien 01 25.03.27 02_traitement_A;Moins ici, mais dans mon atelier, on a souvent des pièces qui vont aux alentours des 5-10 kilos.;18;1.99;0.88;1.09;1.11;1.96;3.41;1.39;1.01;4.0;-0.7225000000000021
Entretien 01 25.03.27 02_traitement_A;Donc, à bout de bras, ce n'est vraiment pas évident.;10;4.26;1.07;0.95;1.02;1.08;1.54;3.56;2.77;4.0;0.1807000000000034
Entretien 01 25.03.27 02_traitement_A;Donc, une fois qu'on a...;5;4.5;1.26;2.24;1.75;2.24;0.11;2.93;3.13;3.0;0.02710000000000168
Entretien 01 25.03.27 02_traitement_A;Du coup, là, on va travailler plus sur le haut de la bande.;13;3.13;0.62;1.04;0.82;1.02;2.7;1.13;1.13;0.0;0.30150000000000077
Entretien 01 25.03.27 02_traitement_A;Et puis, on va faire une espèce de mouvement un petit peu...;12;3.59;1.25;1.26;1.27;3.39;2.04;3.63;2.58;4.0;-0.030999999999996586
Entretien 01 25.03.27 02_traitement_A;Ouais, comme un peu...;4;4.79;0.79;0.94;1.3;2.24;0.16;3.01;2.54;4.0;0.34939999999999394
Entretien 01 25.03.27 02_traitement_A;Quand je l'ai fait, j'avais l'impression de faire un petit peu un geste de moto.;15;5.56;2.46;2.12;3.39;1.3;6.37;4.32;1.17;1.0;0.008800000000000807
Entretien 01 25.03.27 02_traitement_A;Vous voyez ?;3;4.35;1.15;1.14;3.68;1.24;0.02;2.71;3.1;3.0;-0.06870000000000509
Entretien 01 25.03.27 02_traitement_A;Quelque chose...;2;3.97;1.24;1.36;3.78;2.67;0.0;2.52;2.61;3.0;-0.1468000000000047
Entretien 01 25.03.27 02_traitement_A;Et donc, on fait vraiment des arcs de cercle comme ça.;11;2.09;0.98;0.68;0.43;2.25;2.63;1.22;0.84;0.0;-0.522400000000002
Entretien 01 25.03.27 02_traitement_A;Et puis, il faut être bien...;6;6.1;0.89;1.61;3.88;1.92;0.83;3.22;3.08;1.0;0.5338999999999938
Entretien 01 25.03.27 02_traitement_A;En fait, plus on est souple, plus on va avoir...;10;3.97;0.81;1.93;1.94;1.9;1.54;2.22;2.74;3.0;-0.19470000000000676
Entretien 01 25.03.27 02_traitement_A;Plus on va avoir quelque chose de rond, en fait.;10;4.66;1.24;1.43;1.34;2.01;3.41;3.21;1.3;2.0;-0.011800000000008026
Entretien 01 25.03.27 02_traitement_A;Plus les arêtes vont être lissées, et plus on va avoir quelque chose de rond.;15;3.66;1.64;1.89;1.26;1.48;4.35;2.15;1.03;4.0;-0.20290000000000363
Entretien 01 25.03.27 02_traitement_A;Donc, si on n'est pas assez souple, on va continuer à avoir des arêtes, ce qui n'est pas bien.;19;4.22;2.18;2.03;1.75;1.7;3.78;2.55;2.39;3.0;0.0200999999999949
Entretien 01 25.03.27 02_traitement_A;Donc, il faut bien être souple.;6;5.21;1.03;1.52;2.13;1.1;3.58;8.0;4.94;3.0;0.6064000000000052
Entretien 01 25.03.27 02_traitement_A;Il faut bien faire comme ça.;6;4.15;0.85;0.59;1.39;0.79;3.26;2.02;1.58;3.0;0.15620000000000323
Entretien 01 25.03.27 02_traitement_A;Et puis, je sais que lui, il travaille sans gants.;10;5.26;1.26;1.94;1.57;1.15;3.44;1.4;1.44;1.0;0.26190000000000335
Entretien 01 25.03.27 02_traitement_A;Ça lui permet de voir dès que les arêtes au toucher très rapidement.;13;4.58;4.22;3.8;1.32;2.01;4.35;2.05;1.96;2.0;-0.21810000000000063
Entretien 01 25.03.27 02_traitement_A;Et il dit que...;4;4.61;1.51;2.18;3.12;3.66;0.53;2.32;2.93;3.0;-0.3254000000000019
Entretien 01 25.03.27 02_traitement_A;Ça, c'est un petit peu le gros défaut de tous les ouvriers.;12;2.59;0.6;0.78;1.48;1.34;2.35;1.19;1.07;3.0;-0.4220999999999995
Entretien 01 25.03.27 02_traitement_A;Enfin, de tous les artisans, c'est que les protections, c'est vrai que ça protège.;14;3.96;0.63;1.13;1.28;1.42;3.07;1.06;1.22;4.0;0.13720000000000487
Entretien 01 25.03.27 02_traitement_A;Mais en même temps, travailler à main nu, c'est toujours mieux, quoi.;12;3.72;1.54;1.41;3.9;0.77;4.19;1.52;1.33;3.0;-0.32030000000000713
Entretien 01 25.03.27 02_traitement_A;Parce qu'on ressent beaucoup plus la matière.;7;7.02;1.64;2.94;1.52;1.97;1.78;0.94;1.13;1.0;0.8797000000000033
Entretien 01 25.03.27 02_traitement_A;On ressent toutes ces choses-là.;5;3.71;0.73;1.33;2.7;1.17;2.57;1.88;1.24;3.0;-0.5057999999999945
Entretien 01 25.03.27 02_traitement_A;Et donc, lui, quand il fait ça, il travaille très, très souvent sans gants parce que ça lui permet de...;20;5.78;2.19;2.5;3.58;1.89;2.24;2.24;3.0;1.0;0.15630000000000965
Entretien 01 25.03.27 02_traitement_A;Ouais, de trouver le résultat hyper rapidement.;7;4.7;0.93;1.39;0.71;0.95;2.37;3.77;1.68;0.0;0.6839000000000048
Entretien 01 25.03.27 02_traitement_A;Ça lui fait gagner énormément de temps.;7;3.49;1.93;1.86;3.22;1.44;2.17;4.96;1.52;3.0;-0.5767000000000024
Entretien 01 25.03.27 02_traitement_A;De ne pas avoir à poser la pièce, la souffler, voir avec sa main, remettre ses gants.;17;4.71;4.23;4.34;1.45;1.2;5.64;3.88;3.17;2.0;-0.2631999999999941
Entretien 01 25.03.27 02_traitement_A;C'est beaucoup plus rapide.;4;4.51;1.8;1.51;1.33;1.8;3.36;1.75;1.58;2.0;0.13090000000000312
Entretien 01 25.03.27 02_traitement_A;Donc, on fait comme ça.;5;2.84;0.7;0.62;0.84;0.72;1.39;1.08;1.41;0.0;0.13209999999999944
Entretien 01 25.03.27 02_traitement_A;Et donc, une fois qu'on a bien enlevé tous les arêtes, on va vérifier plusieurs fois pour bien voir que toutes les arêtes sont enlevées.;25;5.26;1.77;2.62;2.67;2.83;3.66;1.24;1.43;1.0;0.03890000000000615
Entretien 01 25.03.27 02_traitement_A;On va la souffler parce que, du coup, on met de l'eau.;12;3.91;1.84;1.73;1.03;1.07;3.92;1.02;1.19;4.0;0.2517000000000009
Entretien 01 25.03.27 02_traitement_A;Et l'eau, avec le verre, on ne voit plus toutes les rayures.;12;3.12;1.35;2.27;0.67;1.04;3.7;0.6;0.94;0.0;0.08149999999999835
Entretien 01 25.03.27 02_traitement_A;Donc, on va la souffler à l'air comprimé pour voir si on a encore des rayures, si on a encore des angles.;22;1.84;2.51;2.36;0.68;1.96;3.74;1.42;1.8;0.0;-0.6691000000000014
Entretien 01 25.03.27 02_traitement_A;On le voit beaucoup mieux.;5;4.78;1.06;1.27;1.58;1.09;2.7;1.73;0.93;3.0;0.3438000000000061
Entretien 01 25.03.27 02_traitement_A;On va jouer un petit peu avec la lumière si jamais on a du soleil, des choses comme ça, ou sinon, on a des néons plutôt blancs pour bien voir les rayures.;32;4.54;4.92;3.58;1.5;2.48;5.77;1.2;1.18;2.0;-0.3723000000000045
Entretien 01 25.03.27 02_traitement_A;On la tourne un petit peu dans tous les sens pour voir si on a des rayures.;17;2.89;4.28;4.02;0.76;2.39;4.59;1.46;0.91;0.0;-0.6533999999999947
Entretien 01 25.03.27 02_traitement_A;Et puis, si jamais on en a, on recommence.;9;4.01;0.61;1.37;0.84;1.11;1.45;2.99;1.36;0.0;0.15790000000000415
Entretien 01 25.03.27 02_traitement_A;Si on n'en a pas, on recommence, on arrête, quoi.;10;2.71;0.92;1.39;1.23;0.92;1.08;2.21;1.12;4.0;-0.4187999999999996
Entretien 01 25.03.27 02_traitement_A;Et ça, ça se fait plutôt sur des grains parce qu'en fait, sur la machine à bandes, du coup, c'est des bandes changeables.;23;3.06;1.32;1.15;0.91;2.12;4.29;0.99;0.84;4.0;-0.5885000000000011
Entretien 01 25.03.27 02_traitement_A;Nous, on a du 80, 220 et 400.;8;3.34;0.6;1.12;1.13;1.45;2.0;1.03;0.86;4.0;0.2758000000000007
